id,date,date_unixtime,edited,edited_unixtime,text_bold,text_plain,text_hashtag,text_string
3324,2022-04-01 00:43:16,1648762996,,,🔴 00:43 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Пройдіть в укриття.
3325,2022-04-01 00:44:09,1648763049,,,🔴 00:44 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,Пройдіть в укриття.
3326,2022-04-01 00:48:38,1648763318,,,🔴 00:48 Повітряна тривога в Одеська область,,#Одеська_область,Пройдіть в укриття.
3327,2022-04-01 00:49:38,1648763378,,,🟢 00:49 Відбій тривоги в Покровський район.,,#Покровський_район,Слідкуйте за подальшими повідомленнями.
3328,2022-04-01 00:49:43,1648763383,,,🟢 00:49 Відбій тривоги в Краматорський район.,,#Краматорський_район,Слідкуйте за подальшими повідомленнями.
3329,2022-04-01 00:58:26,1648763906,,,🟢 00:58 Відбій тривоги в Сумська область.,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
3330,2022-04-01 01:03:55,1648764235,,,🟡 01:03 Відбій тривоги в Дніпропетровська область,,#Дніпропетровська_область,"Зверніть увагу, тривога ще триває у:

- м. Кривий Ріг та Криворізька територіальна громада"
3331,2022-04-01 01:04:29,1648764269,2022-11-12 11:00:47,1668243647,🟢 01:04 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,Слідкуйте за подальшими повідомленнями.
3332,2022-04-01 01:05:43,1648764343,,,🟢 01:05 Відбій тривоги в Одеська область.,,#Одеська_область,Слідкуйте за подальшими повідомленнями.
3333,2022-04-01 01:07:53,1648764473,,,🟢 01:07 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
3334,2022-04-01 01:12:23,1648764743,,,🟢 01:12 Відбій тривоги в Вінницька область.,,#Вінницька_область,Слідкуйте за подальшими повідомленнями.
3335,2022-04-01 01:14:41,1648764881,,,🟢 01:14 Відбій тривоги в м. Київ.,,#м_Київ,Слідкуйте за подальшими повідомленнями.
3336,2022-04-01 01:15:21,1648764921,,,🟢 01:15 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
3337,2022-04-01 01:16:11,1648764971,,,🟢 01:16 Відбій тривоги в Житомирська область.,,#Житомирська_область,Слідкуйте за подальшими повідомленнями.
3338,2022-04-01 01:16:32,1648764992,,,🟡 01:16 Відбій тривоги в м. Черкаси та Черкаська територіальна громада,,#м_Черкаси_та_Черкаська_територіальна_громада,"Зверніть увагу, тривога ще триває у:

- Черкаська область"
3339,2022-04-01 01:16:36,1648764996,,,🟢 01:16 Відбій тривоги в Черкаська область.,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
3340,2022-04-01 01:16:56,1648765016,,,🟢 01:16 Відбій тривоги в м. Кременчук та Кременчуцька територіальна громада.,,#м_Кременчук_та_Кременчуцька_територіальна_громада,Слідкуйте за подальшими повідомленнями.
3341,2022-04-01 01:19:14,1648765154,,,🟢 01:19 Відбій тривоги в Київська область.,,#Київська_область,Слідкуйте за подальшими повідомленнями.
3342,2022-04-01 05:00:41,1648778441,,,🟢 05:00 Відбій тривоги в Чернігівська область.,,#Чернігівська_область,Слідкуйте за подальшими повідомленнями.
3343,2022-04-01 05:31:46,1648780306,,,🔴 05:31 Повітряна тривога в Покровський район,,#Покровський_район,Пройдіть в укриття.
3344,2022-04-01 05:34:38,1648780478,,,🔴 05:34 Повітряна тривога в Краматорський район,,#Краматорський_район,Пройдіть в укриття.
3345,2022-04-01 05:41:40,1648780900,,,🟢 05:41 Відбій тривоги в Покровський район.,,#Покровський_район,Слідкуйте за подальшими повідомленнями.
3346,2022-04-01 06:01:18,1648782078,,,🟢 06:01 Відбій тривоги в Краматорський район.,,#Краматорський_район,Слідкуйте за подальшими повідомленнями.
3347,2022-04-01 06:19:08,1648783148,,,🟡 06:19 Відбій тривоги в Миколаївська область,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:

- м. Миколаїв та Миколаївська територіальна громада"
3348,2022-04-01 06:19:21,1648783161,,,🟢 06:19 Відбій тривоги в м. Миколаїв та Миколаївська територіальна громада.,,#м_Миколаїв_та_Миколаївська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
3349,2022-04-01 08:43:40,1648791820,,,🔴 08:43 Повітряна тривога в Харківська область,,#Харківська_область,Пройдіть в укриття.
3350,2022-04-01 09:07:00,1648793220,,,🟢 09:06 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
3351,2022-04-01 13:14:10,1648808050,,,🔴 13:14 Повітряна тривога в Харківська область,,#Харківська_область,Пройдіть в укриття.
3352,2022-04-01 13:38:32,1648809512,,,🟢 13:38 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
3353,2022-04-01 15:07:51,1648814871,,,🔴 15:07 Повітряна тривога в Покровський район,,#Покровський_район,Пройдіть в укриття.
3354,2022-04-01 15:09:40,1648814980,,,🔴 15:09 Повітряна тривога в Краматорський район,,#Краматорський_район,Пройдіть в укриття.
3355,2022-04-01 15:10:06,1648815006,,,🔴 15:10 Повітряна тривога в Бахмутський район,,#Бахмутський_район,Пройдіть в укриття.
3356,2022-04-01 15:19:09,1648815549,,,🟢 15:19 Відбій тривоги в Краматорський район.,,#Краматорський_район,Слідкуйте за подальшими повідомленнями.
3357,2022-04-01 15:22:53,1648815773,,,🔴 15:22 Повітряна тривога в Вінницька область,,#Вінницька_область,Пройдіть в укриття.
3358,2022-04-01 15:25:01,1648815901,,,🔴 15:24 Повітряна тривога в Черкаська область,,#Черкаська_область,Пройдіть в укриття.
3359,2022-04-01 15:25:58,1648815958,,,🔴 15:25 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Пройдіть в укриття.
3360,2022-04-01 15:26:12,1648815972,,,🔴 15:26 Повітряна тривога в Запорізька область,,#Запорізька_область,Пройдіть в укриття.
3361,2022-04-01 15:26:44,1648816004,,,🔴 15:26 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Пройдіть в укриття.
3362,2022-04-01 15:27:38,1648816058,,,🔴 15:27 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,Пройдіть в укриття.
3363,2022-04-01 15:50:23,1648817423,,,🟢 15:50 Відбій тривоги в Черкаська область.,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
3364,2022-04-01 15:50:35,1648817435,,,🔴 15:50 Повітряна тривога в Полтавська область,,#Полтавська_область,Пройдіть в укриття.
3365,2022-04-01 15:50:35,1648817435,,,🔴 15:50 Повітряна тривога в Харківська область,,#Харківська_область,Пройдіть в укриття.
3366,2022-04-01 15:50:43,1648817443,,,🟢 15:50 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
3367,2022-04-01 15:51:49,1648817509,,,🟢 15:51 Відбій тривоги в Бахмутський район.,,#Бахмутський_район,Слідкуйте за подальшими повідомленнями.
3368,2022-04-01 15:52:03,1648817523,,,🟢 15:52 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
3369,2022-04-01 15:55:05,1648817705,,,🔴 15:55 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Пройдіть в укриття.
3370,2022-04-01 15:55:11,1648817711,,,🔴 15:55 Повітряна тривога в Черкаська область,,#Черкаська_область,Пройдіть в укриття.
3371,2022-04-01 15:57:23,1648817843,,,🔴 15:57 Повітряна тривога в Запорізька область,,#Запорізька_область,Пройдіть в укриття.
3372,2022-04-01 16:00:05,1648818005,,,🟢 16:00 Відбій тривоги в Вінницька область.,,#Вінницька_область,Слідкуйте за подальшими повідомленнями.
3373,2022-04-01 16:08:59,1648818539,,,🟢 16:08 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
3374,2022-04-01 16:09:16,1648818556,,,🟢 16:09 Відбій тривоги в Черкаська область.,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
3375,2022-04-01 16:09:21,1648818561,,,🟢 16:09 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
3376,2022-04-01 16:09:56,1648818596,,,🟢 16:09 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
3377,2022-04-01 16:13:13,1648818793,,,🟢 16:13 Відбій тривоги в Покровський район.,,#Покровський_район,Слідкуйте за подальшими повідомленнями.
3378,2022-04-01 16:16:07,1648818967,,,🟡 16:16 Відбій тривоги в Дніпропетровська область,,#Дніпропетровська_область,"Зверніть увагу, тривога ще триває у:

- м. Кривий Ріг та Криворізька територіальна громада"
3379,2022-04-01 16:16:49,1648819009,,,🟢 16:16 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
3380,2022-04-01 16:18:49,1648819129,,,🟢 16:18 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,Слідкуйте за подальшими повідомленнями.
3381,2022-04-01 19:35:42,1648830942,,,🔴 19:35 Повітряна тривога в Вінницька область,,#Вінницька_область,Пройдіть в укриття.
3382,2022-04-01 19:35:53,1648830953,,,🔴 19:35 Повітряна тривога в м. Київ,,#м_Київ,Пройдіть в укриття.
3383,2022-04-01 19:36:39,1648830999,,,🔴 19:36 Повітряна тривога в Житомирська область,,#Житомирська_область,Пройдіть в укриття.
3384,2022-04-01 19:36:50,1648831010,,,🔴 19:36 Повітряна тривога в Черкаська область,,#Черкаська_область,Пройдіть в укриття.
3385,2022-04-01 19:38:21,1648831101,,,🔴 19:38 Повітряна тривога в Харківська область,,#Харківська_область,Пройдіть в укриття.
3386,2022-04-01 19:38:25,1648831105,,,🔴 19:38 Повітряна тривога в Київська область,,#Київська_область,Пройдіть в укриття.
3387,2022-04-01 19:38:41,1648831121,,,🔴 19:38 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Пройдіть в укриття.
3388,2022-04-01 19:39:18,1648831158,,,🔴 19:39 Повітряна тривога в Одеська область,,#Одеська_область,Пройдіть в укриття.
3389,2022-04-01 19:45:20,1648831520,,,🔴 19:45 Повітряна тривога в Чернігівська область,,#Чернігівська_область,Пройдіть в укриття.
3390,2022-04-01 19:59:16,1648832356,,,🔴 19:59 Повітряна тривога в Львівська область,,#Львівська_область,Пройдіть в укриття.
3391,2022-04-01 19:59:24,1648832364,,,🔴 19:59 Повітряна тривога в Рівненська область,,#Рівненська_область,Пройдіть в укриття.
3392,2022-04-01 19:59:25,1648832365,,,🔴 19:59 Повітряна тривога в Івано-Франківська область,,#ІваноФранківська_область,Пройдіть в укриття.
3393,2022-04-01 20:00:22,1648832422,,,🔴 20:00 Повітряна тривога в Хмельницька область,,#Хмельницька_область,Пройдіть в укриття.
3394,2022-04-01 20:00:34,1648832434,,,🔴 20:00 Повітряна тривога в Волинська область,,#Волинська_область,Пройдіть в укриття.
3395,2022-04-01 20:03:32,1648832612,,,🟢 20:03 Відбій тривоги в Вінницька область.,,#Вінницька_область,Слідкуйте за подальшими повідомленнями.
3396,2022-04-01 20:03:36,1648832616,,,🔴 20:03 Повітряна тривога в Тернопільська область,,#Тернопільська_область,Пройдіть в укриття.
3397,2022-04-01 20:04:19,1648832659,,,🟢 20:04 Відбій тривоги в м. Київ.,,#м_Київ,Слідкуйте за подальшими повідомленнями.
3398,2022-04-01 20:05:06,1648832706,,,🟢 20:05 Відбій тривоги в Житомирська область.,,#Житомирська_область,Слідкуйте за подальшими повідомленнями.
3399,2022-04-01 20:05:34,1648832734,2022-11-11 19:24:43,1668187483,🟢 20:05 Відбій тривоги в Черкаська область.,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
3400,2022-04-01 20:05:48,1648832748,,,🟢 20:05 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
3401,2022-04-01 20:06:20,1648832780,,,🟢 20:06 Відбій тривоги в Київська область.,,#Київська_область,Слідкуйте за подальшими повідомленнями.
3402,2022-04-01 20:08:55,1648832935,,,🔴 20:08 Повітряна тривога в Закарпатська область,,#Закарпатська_область,Пройдіть в укриття.
3403,2022-04-01 20:09:01,1648832941,,,🟢 20:09 Відбій тривоги в Чернігівська область.,,#Чернігівська_область,Слідкуйте за подальшими повідомленнями.
3404,2022-04-01 20:09:01,1648832941,2022-12-05 14:26:19,1670243179,🔴 20:09 Повітряна тривога в Чернівецька область,,#Чернівецька_область,Пройдіть в укриття.
3405,2022-04-01 20:10:52,1648833052,,,🟢 20:10 Відбій тривоги в Одеська область.,,#Одеська_область,Слідкуйте за подальшими повідомленнями.
3406,2022-04-01 20:23:57,1648833837,,,🟢 20:23 Відбій тривоги в Рівненська область.,,#Рівненська_область,Слідкуйте за подальшими повідомленнями.
3407,2022-04-01 20:25:14,1648833914,,,🟢 20:25 Відбій тривоги в Волинська область.,,#Волинська_область,Слідкуйте за подальшими повідомленнями.
3408,2022-04-01 20:25:48,1648833948,,,🟢 20:25 Відбій тривоги в Івано-Франківська область.,,#ІваноФранківська_область,Слідкуйте за подальшими повідомленнями.
3409,2022-04-01 20:25:53,1648833953,,,🟢 20:25 Відбій тривоги в Хмельницька область.,,#Хмельницька_область,Слідкуйте за подальшими повідомленнями.
3410,2022-04-01 20:27:11,1648834031,,,🟢 20:27 Відбій тривоги в Закарпатська область.,,#Закарпатська_область,Слідкуйте за подальшими повідомленнями.
3411,2022-04-01 20:28:05,1648834085,,,🟢 20:28 Відбій тривоги в Львівська область.,,#Львівська_область,Слідкуйте за подальшими повідомленнями.
3412,2022-04-01 20:29:30,1648834170,,,🟢 20:29 Відбій тривоги в Тернопільська область.,,#Тернопільська_область,Слідкуйте за подальшими повідомленнями.
3413,2022-04-01 20:30:45,1648834245,,,🟢 20:30 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
3414,2022-04-01 20:31:28,1648834288,,,🟢 20:31 Відбій тривоги в Чернівецька область.,,#Чернівецька_область,Слідкуйте за подальшими повідомленнями.
3415,2022-04-02 00:06:55,1648847215,,,🔴 00:06 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Пройдіть в укриття.
3416,2022-04-02 00:07:25,1648847245,,,🔴 00:07 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,Пройдіть в укриття.
3417,2022-04-02 00:10:24,1648847424,,,🔴 00:10 Повітряна тривога в Полтавська область,,#Полтавська_область,Пройдіть в укриття.
3418,2022-04-02 00:11:31,1648847491,,,🔴 00:11 Повітряна тривога в Черкаська область,,#Черкаська_область,Пройдіть в укриття.
3419,2022-04-02 00:11:34,1648847494,,,🔴 00:11 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Пройдіть в укриття.
3420,2022-04-02 00:14:20,1648847660,,,🔴 00:14 Повітряна тривога в Запорізька область,,#Запорізька_область,Пройдіть в укриття.
3421,2022-04-02 00:40:07,1648849207,,,🟢 00:40 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
3422,2022-04-02 00:40:35,1648849235,,,🟢 00:40 Відбій тривоги в Черкаська область.,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
3423,2022-04-02 00:40:42,1648849242,,,🟡 00:40 Відбій тривоги в Дніпропетровська область,,#Дніпропетровська_область,"Зверніть увагу, тривога ще триває у:

- м. Кривий Ріг та Криворізька територіальна громада"
3424,2022-04-02 00:41:04,1648849264,,,🟢 00:41 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,Слідкуйте за подальшими повідомленнями.
3425,2022-04-02 00:41:13,1648849273,,,🟢 00:41 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
3426,2022-04-02 00:43:24,1648849404,,,🟢 00:43 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
3427,2022-04-02 01:44:39,1648853079,,,🔴 01:44 Повітряна тривога в Полтавська область,,#Полтавська_область,Пройдіть в укриття.
3428,2022-04-02 01:46:05,1648853165,,,🔴 01:46 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Пройдіть в укриття.
3429,2022-04-02 02:14:42,1648854882,,,🟢 02:14 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
3430,2022-04-02 02:15:38,1648854938,,,🟢 02:15 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
3431,2022-04-02 03:36:53,1648859813,,,🔴 03:36 Повітряна тривога в Вінницька область,,#Вінницька_область,Пройдіть в укриття.
3432,2022-04-02 03:37:20,1648859840,2022-12-03 18:28:37,1670084917,🔴 03:37 Повітряна тривога в м. Київ,,#м_Київ,Пройдіть в укриття.
3433,2022-04-02 03:37:31,1648859851,,,🔴 03:37 Повітряна тривога в Полтавська область,,#Полтавська_область,Пройдіть в укриття.
3434,2022-04-02 03:38:22,1648859902,,,🔴 03:38 Повітряна тривога в Хмельницька область,,#Хмельницька_область,Пройдіть в укриття.
3435,2022-04-02 03:38:51,1648859931,,,🔴 03:38 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Пройдіть в укриття.
3436,2022-04-02 03:38:54,1648859934,,,🔴 03:38 Повітряна тривога в Запорізька область,,#Запорізька_область,Пройдіть в укриття.
3437,2022-04-02 03:39:10,1648859950,,,🔴 03:39 Повітряна тривога в Волинська область,,#Волинська_область,Пройдіть в укриття.
3438,2022-04-02 03:39:11,1648859951,,,🔴 03:39 Повітряна тривога в Івано-Франківська область,,#ІваноФранківська_область,Пройдіть в укриття.
3439,2022-04-02 03:39:12,1648859952,,,🔴 03:39 Повітряна тривога в Черкаська область,,#Черкаська_область,Пройдіть в укриття.
3440,2022-04-02 03:39:37,1648859977,,,🔴 03:39 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Пройдіть в укриття.
3441,2022-04-02 03:39:39,1648859979,,,🔴 03:39 Повітряна тривога в Київська область,,#Київська_область,Пройдіть в укриття.
3442,2022-04-02 03:39:47,1648859987,,,🔴 03:39 Повітряна тривога в Чернівецька область,,#Чернівецька_область,Пройдіть в укриття.
3443,2022-04-02 03:39:52,1648859992,2022-12-03 20:58:09,1670093889,🔴 03:39 Повітряна тривога в Львівська область,,#Львівська_область,Пройдіть в укриття.
3444,2022-04-02 03:40:14,1648860014,2022-12-05 08:48:31,1670222911,🔴 03:40 Повітряна тривога в Закарпатська область,,#Закарпатська_область,Пройдіть в укриття.
3445,2022-04-02 03:40:21,1648860021,,,🔴 03:40 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,Пройдіть в укриття.
3446,2022-04-02 03:40:45,1648860045,,,🔴 03:40 Повітряна тривога в Харківська область,,#Харківська_область,Пройдіть в укриття.
3447,2022-04-02 03:40:59,1648860059,,,🔴 03:40 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Пройдіть в укриття.
3448,2022-04-02 03:41:13,1648860073,,,🔴 03:41 Повітряна тривога в Одеська область,,#Одеська_область,Пройдіть в укриття.
3449,2022-04-02 03:44:26,1648860266,,,🔴 03:44 Повітряна тривога в Краматорський район,,#Краматорський_район,Пройдіть в укриття.
3450,2022-04-02 03:45:03,1648860303,,,🔴 03:45 Повітряна тривога в Сумська область,,#Сумська_область,Пройдіть в укриття.
3451,2022-04-02 03:45:10,1648860310,,,🔴 03:45 Повітряна тривога в Тернопільська область,,#Тернопільська_область,Пройдіть в укриття.
3452,2022-04-02 03:46:01,1648860361,,,🔴 03:46 Повітряна тривога в Житомирська область,,#Житомирська_область,Пройдіть в укриття.
3453,2022-04-02 03:55:27,1648860927,,,🔴 03:55 Повітряна тривога в Рівненська область,,#Рівненська_область,Пройдіть в укриття.
3454,2022-04-02 04:33:18,1648863198,,,🟢 04:33 Відбій тривоги в Краматорський район.,,#Краматорський_район,Слідкуйте за подальшими повідомленнями.
3455,2022-04-02 06:03:56,1648868636,,,🟢 06:03 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
3456,2022-04-02 06:04:45,1648868685,,,🟢 06:04 Відбій тривоги в Одеська область.,,#Одеська_область,Слідкуйте за подальшими повідомленнями.
3457,2022-04-02 06:05:50,1648868750,,,🟡 06:05 Відбій тривоги в Дніпропетровська область,,#Дніпропетровська_область,"Зверніть увагу, тривога ще триває у:

- м. Кривий Ріг та Криворізька територіальна громада"
3458,2022-04-02 06:06:34,1648868794,,,🟢 06:06 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,Слідкуйте за подальшими повідомленнями.
3459,2022-04-02 06:10:27,1648869027,,,🟢 06:10 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
3460,2022-04-02 06:11:33,1648869093,,,🟢 06:11 Відбій тривоги в Сумська область.,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
3461,2022-04-02 06:15:38,1648869338,,,🟢 06:15 Відбій тривоги в Вінницька область.,,#Вінницька_область,Слідкуйте за подальшими повідомленнями.
3462,2022-04-02 06:21:04,1648869664,,,🟢 06:21 Відбій тривоги в Рівненська область.,,#Рівненська_область,Слідкуйте за подальшими повідомленнями.
3463,2022-04-02 06:23:29,1648869809,,,🟢 06:23 Відбій тривоги в Волинська область.,,#Волинська_область,Слідкуйте за подальшими повідомленнями.
3464,2022-04-02 06:24:05,1648869845,,,🟢 06:24 Відбій тривоги в Тернопільська область.,,#Тернопільська_область,Слідкуйте за подальшими повідомленнями.
3465,2022-04-02 06:26:18,1648869978,,,🟢 06:26 Відбій тривоги в Івано-Франківська область.,,#ІваноФранківська_область,Слідкуйте за подальшими повідомленнями.
3466,2022-04-02 06:37:38,1648870658,,,🟢 06:37 Відбій тривоги в Львівська область.,,#Львівська_область,Слідкуйте за подальшими повідомленнями.
3467,2022-04-02 06:54:36,1648871676,,,🔴 06:54 Повітряна тривога в Краматорський район,,#Краматорський_район,Пройдіть в укриття.
3468,2022-04-02 06:58:53,1648871933,,,🔴 06:58 Повітряна тривога в Покровський район,,#Покровський_район,Пройдіть в укриття.
3469,2022-04-02 06:59:00,1648871940,,,🟢 06:58 Відбій тривоги в м. Київ.,,#м_Київ,Слідкуйте за подальшими повідомленнями.
3470,2022-04-02 06:59:27,1648871967,,,🟢 06:59 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
3471,2022-04-02 06:59:40,1648871980,,,🟢 06:59 Відбій тривоги в Житомирська область.,,#Житомирська_область,Слідкуйте за подальшими повідомленнями.
3472,2022-04-02 06:59:42,1648871982,,,🟢 06:59 Відбій тривоги в Черкаська область.,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
3473,2022-04-02 07:00:06,1648872006,,,🟢 07:00 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
3474,2022-04-02 07:00:19,1648872019,,,🟢 07:00 Відбій тривоги в Хмельницька область.,,#Хмельницька_область,Слідкуйте за подальшими повідомленнями.
3475,2022-04-02 07:00:35,1648872035,,,🟢 07:00 Відбій тривоги в Миколаївська область.,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
3476,2022-04-02 07:01:14,1648872074,,,🟢 07:01 Відбій тривоги в Київська область.,,#Київська_область,Слідкуйте за подальшими повідомленнями.
3477,2022-04-02 07:01:20,1648872080,,,🟢 07:01 Відбій тривоги в Закарпатська область.,,#Закарпатська_область,Слідкуйте за подальшими повідомленнями.
3478,2022-04-02 07:01:25,1648872085,,,🟢 07:01 Відбій тривоги в Чернівецька область.,,#Чернівецька_область,Слідкуйте за подальшими повідомленнями.
3479,2022-04-02 07:03:36,1648872216,,,🔴 07:03 Повітряна тривога в Бахмутський район,,#Бахмутський_район,Пройдіть в укриття.
3480,2022-04-02 07:03:39,1648872219,,,🔴 07:03 Повітряна тривога в м. Кременчук та Кременчуцька територіальна громада,,#м_Кременчук_та_Кременчуцька_територіальна_громада,Пройдіть в укриття.
3481,2022-04-02 07:28:42,1648873722,,,🟢 07:28 Відбій тривоги в Бахмутський район.,,#Бахмутський_район,Слідкуйте за подальшими повідомленнями.
3482,2022-04-02 07:28:45,1648873725,,,🟢 07:28 Відбій тривоги в Краматорський район.,,#Краматорський_район,Слідкуйте за подальшими повідомленнями.
3483,2022-04-02 07:29:34,1648873774,,,🟢 07:29 Відбій тривоги в Покровський район.,,#Покровський_район,Слідкуйте за подальшими повідомленнями.
3484,2022-04-02 07:35:32,1648874132,,,🟢 07:35 Відбій тривоги в м. Кременчук та Кременчуцька територіальна громада.,,#м_Кременчук_та_Кременчуцька_територіальна_громада,Слідкуйте за подальшими повідомленнями.
3485,2022-04-02 10:22:35,1648884155,,,🔴 10:22 Повітряна тривога в Харківська область,,#Харківська_область,Пройдіть в укриття.
3486,2022-04-02 10:29:17,1648884557,,,🔴 10:29 Повітряна тривога в м. Слов'янськ та Слов'янська територіальна громада,,#м_Словянськ_та_Словянська_територіальна_громада,Пройдіть в укриття.
3487,2022-04-02 10:29:25,1648884565,,,🔴 10:29 Повітряна тривога в Лиманська територіальна громада,,#Лиманська_територіальна_громада,Пройдіть в укриття.
