id,date,date_unixtime,edited,edited_unixtime,text_bold,text_plain,text_hashtag,text_string
16534,2022-07-01 01:30:24,1656628224,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟡 01:30  Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Зверніть увагу, тривога ще триває у:
-Дніпропетровська область"
16535,2022-07-01 01:30:39,1656628239,,,,,#Дніпропетровська_область,"🟢 01:30 Відбій тривоги в Дніпропетровська область.
Слідкуйте за подальшими повідомленнями."
16536,2022-07-01 01:32:09,1656628329,,,,,#Запорізька_область,"🟢 01:32 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
16537,2022-07-01 05:04:08,1656641048,,,,,#Миколаївська_область,"🔴 05:04 Повітряна тривога в Миколаївська область
Слідкуйте за подальшими повідомленнями."
16538,2022-07-01 05:06:02,1656641162,,,,,#Арбузинська_територіальна_громада,"🔴 05:05 Повітряна тривога в Арбузинська територіальна громада
Слідкуйте за подальшими повідомленнями."
16539,2022-07-01 05:06:21,1656641181,,,,,#Кривоозерська_територіальна_громада,"🔴 05:06 Повітряна тривога в Кривоозерська територіальна громада
Слідкуйте за подальшими повідомленнями."
16540,2022-07-01 05:07:31,1656641251,,,,,#Запорізька_область,"🔴 05:07 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
16541,2022-07-01 05:47:41,1656643661,,,,,#Арбузинська_територіальна_громада,"🟡 05:47  Відбій тривоги в Арбузинська територіальна громада.
Зверніть увагу, тривога ще триває у:
-Миколаївська область"
16542,2022-07-01 05:48:26,1656643706,,,,,#Кривоозерська_територіальна_громада,"🟡 05:48  Відбій тривоги в Кривоозерська територіальна громада.
Зверніть увагу, тривога ще триває у:
-Миколаївська область"
16543,2022-07-01 05:53:59,1656644039,,,,,#Запорізька_область,"🟢 05:53 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
16544,2022-07-01 06:03:45,1656644625,,,,,#Миколаївська_область,"🟢 06:03 Відбій тривоги в Миколаївська область.
Слідкуйте за подальшими повідомленнями."
16545,2022-07-01 06:25:12,1656645912,,,,,#Донецька_область,"🔴 06:25 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
16546,2022-07-01 06:59:18,1656647958,,,,,#Донецька_область,"🟢 06:59 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
16547,2022-07-01 09:25:54,1656656754,,,,,#Краматорський_район,"🔴 09:25 Повітряна тривога в Краматорський район
Слідкуйте за подальшими повідомленнями."
16548,2022-07-01 09:32:27,1656657147,,,,,#Краматорський_район,"🟢 09:32 Відбій тривоги в Краматорський район.
Слідкуйте за подальшими повідомленнями."
16549,2022-07-01 09:33:18,1656657198,,,,,#Миколаївська_область,"🔴 09:33 Повітряна тривога в Миколаївська область
Слідкуйте за подальшими повідомленнями."
16550,2022-07-01 09:34:19,1656657259,,,,,#Одеська_область,"🔴 09:34 Повітряна тривога в Одеська область
Слідкуйте за подальшими повідомленнями."
16551,2022-07-01 09:36:03,1656657363,,,,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"🔴 09:36 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада
Слідкуйте за подальшими повідомленнями."
16552,2022-07-01 09:37:24,1656657444,,,,,#Кривоозерська_територіальна_громада,"🔴 09:37 Повітряна тривога в Кривоозерська територіальна громада
Слідкуйте за подальшими повідомленнями."
16553,2022-07-01 09:37:32,1656657452,,,,,#Арбузинська_територіальна_громада,"🔴 09:37 Повітряна тривога в Арбузинська територіальна громада
Слідкуйте за подальшими повідомленнями."
16554,2022-07-01 10:03:49,1656659029,,,,,#Одеська_область,"🟢 10:03 Відбій тривоги в Одеська область.
Слідкуйте за подальшими повідомленнями."
16555,2022-07-01 10:05:12,1656659112,,,,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"🟡 10:05  Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.
Зверніть увагу, тривога ще триває у:
-Миколаївська область"
16556,2022-07-01 10:08:16,1656659296,,,,,#Миколаївська_область,"🟡 10:08  Відбій тривоги в Миколаївська область.
Зверніть увагу, тривога ще триває у:
-Арбузинська територіальна громада
-Кривоозерська територіальна громада"
16557,2022-07-01 10:09:58,1656659398,,,,,#Арбузинська_територіальна_громада,"🟢 10:09 Відбій тривоги в Арбузинська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16558,2022-07-01 10:10:30,1656659430,,,,,#Кривоозерська_територіальна_громада,"🟢 10:10 Відбій тривоги в Кривоозерська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16559,2022-07-01 13:12:41,1656670361,,,,,#Оріхівська_територіальна_громада,"🔴 13:12 Загроза артобстрілу!
Зараз у Оріхівська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
16560,2022-07-01 13:29:52,1656671392,,,,,#Оріхівська_територіальна_громада,"🟢 13:29 Відбій загрози артобстрілу в Оріхівська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16561,2022-07-01 14:39:40,1656675580,,,,,#Оріхівська_територіальна_громада,"🔴 14:39 Загроза артобстрілу!
Зараз у Оріхівська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
16562,2022-07-01 14:48:37,1656676117,,,,,#Оріхівська_територіальна_громада,"🟢 14:48 Відбій загрози артобстрілу в Оріхівська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16563,2022-07-01 17:38:25,1656686305,,,,,#Одеська_область,"🔴 17:38 Повітряна тривога в Одеська область
Слідкуйте за подальшими повідомленнями."
16564,2022-07-01 17:40:18,1656686418,,,,,#Миколаївська_область,"🔴 17:40 Повітряна тривога в Миколаївська область
Слідкуйте за подальшими повідомленнями."
16565,2022-07-01 17:44:27,1656686667,,,,,#Кривоозерська_територіальна_громада,"🔴 17:44 Повітряна тривога в Кривоозерська територіальна громада
Слідкуйте за подальшими повідомленнями."
16566,2022-07-01 17:45:11,1656686711,,,,,#Арбузинська_територіальна_громада,"🔴 17:45 Повітряна тривога в Арбузинська територіальна громада
Слідкуйте за подальшими повідомленнями."
16567,2022-07-01 18:37:51,1656689871,,,,,#Одеська_область,"🟢 18:37 Відбій тривоги в Одеська область.
Слідкуйте за подальшими повідомленнями."
16568,2022-07-01 18:40:18,1656690018,,,,,#Миколаївська_область,"🟡 18:40  Відбій тривоги в Миколаївська область.
Зверніть увагу, тривога ще триває у:
-Арбузинська територіальна громада
-Кривоозерська територіальна громада"
16569,2022-07-01 18:43:03,1656690183,,,,,#Кривоозерська_територіальна_громада,"🟢 18:43 Відбій тривоги в Кривоозерська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16570,2022-07-01 18:43:51,1656690231,,,,,#Арбузинська_територіальна_громада,"🟢 18:43 Відбій тривоги в Арбузинська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16571,2022-07-01 18:50:13,1656690613,,,,,#Запорізька_область,"🔴 18:50 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
16572,2022-07-01 18:50:41,1656690641,,,,,#Дніпропетровська_область,"🔴 18:50 Повітряна тривога в Дніпропетровська область
Слідкуйте за подальшими повідомленнями."
16573,2022-07-01 18:51:15,1656690675,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🔴 18:51 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада
Слідкуйте за подальшими повідомленнями."
16574,2022-07-01 19:29:21,1656692961,,,,,#Дніпропетровська_область,"🟡 19:29  Відбій тривоги в Дніпропетровська область.
Зверніть увагу, тривога ще триває у:
-м. Кривий Ріг та Криворізька територіальна громада"
16575,2022-07-01 19:29:37,1656692977,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟢 19:29 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Слідкуйте за подальшими повідомленнями."
16576,2022-07-01 19:29:38,1656692978,,,,,#Запорізька_область,"🟢 19:29 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
16577,2022-07-01 20:03:47,1656695027,,,,,#Харківська_область,"🔴 20:03 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
16578,2022-07-01 20:04:31,1656695071,,,,,#Полтавська_область,"🔴 20:04 Повітряна тривога в Полтавська область
Слідкуйте за подальшими повідомленнями."
16579,2022-07-01 20:06:46,1656695206,,,,,#Сумська_область,"🔴 20:06 Повітряна тривога в Сумська область
Слідкуйте за подальшими повідомленнями."
16580,2022-07-01 20:54:49,1656698089,,,,,#Полтавська_область,"🟢 20:54 Відбій тривоги в Полтавська область.
Слідкуйте за подальшими повідомленнями."
16581,2022-07-01 20:55:10,1656698110,,,,,#Харківська_область,"🟢 20:55 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
16582,2022-07-01 20:58:49,1656698329,,,,,#Сумська_область,"🟢 20:58 Відбій тривоги в Сумська область.
Слідкуйте за подальшими повідомленнями."
16583,2022-07-01 21:08:57,1656698937,,,,,#Полтавська_область,"🔴 21:08 Повітряна тривога в Полтавська область
Слідкуйте за подальшими повідомленнями."
16584,2022-07-01 21:09:49,1656698989,,,,,#Харківська_область,"🔴 21:09 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
16585,2022-07-01 21:37:32,1656700652,,,,,#Полтавська_область,"🟢 21:37 Відбій тривоги в Полтавська область.
Слідкуйте за подальшими повідомленнями."
16586,2022-07-01 21:38:32,1656700712,,,,,#Харківська_область,"🟢 21:38 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
16587,2022-07-01 22:08:00,1656702480,,,,,#Харківська_область,"🔴 22:07 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
16588,2022-07-01 22:26:44,1656703604,,,,,#Харківський_район,"🔴 22:26 Повітряна тривога в Харківський район
Слідкуйте за подальшими повідомленнями."
16589,2022-07-01 22:46:10,1656704770,,,,,#Оріхівська_територіальна_громада,"🔴 22:46 Загроза артобстрілу!
Зараз у Оріхівська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
16590,2022-07-01 22:46:18,1656704778,,,,,#Преображенська_територіальна_громада,"🔴 22:46 Загроза артобстрілу!
Зараз у Преображенська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
16591,2022-07-01 23:32:59,1656707579,,,,,#Харківський_район,"🟡 23:32  Відбій тривоги в Харківський район.
Зверніть увагу, тривога ще триває у:
-Харківська область"
16592,2022-07-01 23:33:57,1656707637,,,,,#Харківська_область,"🟢 23:33 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
16593,2022-07-02 00:57:33,1656712653,,,,,#Оріхівська_територіальна_громада,"🟢 00:57 Відбій загрози артобстрілу в Оріхівська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16594,2022-07-02 00:57:39,1656712659,,,,,#Преображенська_територіальна_громада,"🟢 00:57 Відбій загрози артобстрілу в Преображенська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16595,2022-07-02 01:17:30,1656713850,,,,,#Донецька_область,"🔴 01:17 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
16596,2022-07-02 01:39:32,1656715172,,,,,#Донецька_область,"🟢 01:39 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
16597,2022-07-02 04:05:45,1656723945,,,,,#Харківська_область,"🔴 04:05 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
16598,2022-07-02 04:36:28,1656725788,,,,,#Харківська_область,"🟢 04:36 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
16599,2022-07-02 04:36:29,1656725789,,,,,#Миколаївська_область,"🔴 04:36 Повітряна тривога в Миколаївська область
Слідкуйте за подальшими повідомленнями."
16600,2022-07-02 04:38:38,1656725918,,,,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"🔴 04:38 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада
Слідкуйте за подальшими повідомленнями."
16601,2022-07-02 04:39:23,1656725963,,,,,#Кривоозерська_територіальна_громада,"🔴 04:39 Повітряна тривога в Кривоозерська територіальна громада
Слідкуйте за подальшими повідомленнями."
16602,2022-07-02 05:25:48,1656728748,,,,,#Кривоозерська_територіальна_громада,"🟡 05:25  Відбій тривоги в Кривоозерська територіальна громада.
Зверніть увагу, тривога ще триває у:
-Миколаївська область"
16603,2022-07-02 05:29:04,1656728944,,,,,#Миколаївська_область,"🟡 05:29  Відбій тривоги в Миколаївська область.
Зверніть увагу, тривога ще триває у:
-м. Вознесенськ та Вознесенська територіальна громада"
16604,2022-07-02 06:43:56,1656733436,,,,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"🟢 06:43 Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16605,2022-07-02 06:48:45,1656733725,,,,,#Одеська_область,"🔴 06:48 Повітряна тривога в Одеська область
Слідкуйте за подальшими повідомленнями."
16606,2022-07-02 07:26:11,1656735971,,,,,#Одеська_область,"🟢 07:26 Відбій тривоги в Одеська область.
Слідкуйте за подальшими повідомленнями."
16607,2022-07-02 07:40:42,1656736842,,,,,#Донецька_область,"🔴 07:40 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
16608,2022-07-02 08:13:58,1656738838,,,,,#Донецька_область,"🟢 08:13 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
16609,2022-07-02 08:52:34,1656741154,,,,,#Дніпропетровська_область,"🔴 08:52 Повітряна тривога в Дніпропетровська область
Слідкуйте за подальшими повідомленнями."
16610,2022-07-02 08:52:37,1656741157,,,,,#Запорізька_область,"🔴 08:52 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
16611,2022-07-02 08:53:03,1656741183,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🔴 08:53 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада
Слідкуйте за подальшими повідомленнями."
16612,2022-07-02 09:14:12,1656742452,,,,,#Запорізька_область,"🟢 09:14 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
16613,2022-07-02 09:14:31,1656742471,,,,,#Дніпропетровська_область,"🟡 09:14  Відбій тривоги в Дніпропетровська область.
Зверніть увагу, тривога ще триває у:
-м. Кривий Ріг та Криворізька територіальна громада"
16614,2022-07-02 09:14:46,1656742486,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟢 09:14 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Слідкуйте за подальшими повідомленнями."
16615,2022-07-02 14:40:16,1656762016,,,,,#Донецька_область,"🔴 14:40 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
16616,2022-07-02 14:41:02,1656762062,,,,,#Краматорський_район,"🔴 14:40 Повітряна тривога в Краматорський район
Слідкуйте за подальшими повідомленнями."
16617,2022-07-02 15:01:59,1656763319,,,,,#Краматорський_район,"🟡 15:01  Відбій тривоги в Краматорський район.
Зверніть увагу, тривога ще триває у:
-Донецька область"
16618,2022-07-02 15:02:10,1656763330,,,,,#Донецька_область,"🟢 15:02 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
16619,2022-07-02 15:07:03,1656763623,,,,,#м_Харків_та_Харківська_територіальна_громада,"🔴 15:07 Загроза артобстрілу!
Зараз у м. Харків та Харківська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
16620,2022-07-02 15:47:23,1656766043,,,,,#Краматорський_район,"🔴 15:47 Повітряна тривога в Краматорський район
Слідкуйте за подальшими повідомленнями."
16621,2022-07-02 15:47:37,1656766057,,,,,#Донецька_область,"🔴 15:47 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
16622,2022-07-02 15:54:56,1656766496,,,,,#Краматорський_район,"🟡 15:54  Відбій тривоги в Краматорський район.
Зверніть увагу, тривога ще триває у:
-Донецька область"
16623,2022-07-02 15:55:26,1656766526,,,,,#Донецька_область,"🟢 15:55 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
16624,2022-07-02 16:52:19,1656769939,,,,,#Донецька_область,"🔴 16:52 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
16625,2022-07-02 16:52:25,1656769945,,,,,#Краматорський_район,"🔴 16:52 Повітряна тривога в Краматорський район
Слідкуйте за подальшими повідомленнями."
16626,2022-07-02 16:52:30,1656769950,,,,,#Запорізька_область,"🔴 16:52 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
16627,2022-07-02 16:52:48,1656769968,,,,,#Полтавська_область,"🔴 16:52 Повітряна тривога в Полтавська область
Слідкуйте за подальшими повідомленнями."
16628,2022-07-02 16:53:09,1656769989,,,,,#Харківська_область,"🔴 16:53 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
16629,2022-07-02 16:56:08,1656770168,,,,,#Дніпропетровська_область,"🔴 16:56 Повітряна тривога в Дніпропетровська область
Слідкуйте за подальшими повідомленнями."
16630,2022-07-02 16:56:41,1656770201,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🔴 16:56 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада
Слідкуйте за подальшими повідомленнями."
16631,2022-07-02 16:57:12,1656770232,,,,,#Сумська_область,"🔴 16:57 Повітряна тривога в Сумська область
Слідкуйте за подальшими повідомленнями."
16632,2022-07-02 17:17:41,1656771461,,,,,#Полтавська_область,"🟢 17:17 Відбій тривоги в Полтавська область.
Слідкуйте за подальшими повідомленнями."
16633,2022-07-02 17:18:01,1656771481,,,,,#Дніпропетровська_область,"🟡 17:17  Відбій тривоги в Дніпропетровська область.
Зверніть увагу, тривога ще триває у:
-м. Кривий Ріг та Криворізька територіальна громада"
16634,2022-07-02 17:18:05,1656771485,,,,,#Запорізька_область,"🟢 17:18 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
16635,2022-07-02 17:18:22,1656771502,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟢 17:18 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Слідкуйте за подальшими повідомленнями."
16636,2022-07-02 17:19:48,1656771588,,,,,#Харківська_область,"🟢 17:19 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
16637,2022-07-02 17:19:50,1656771590,,,,,#м_Харків_та_Харківська_територіальна_громада,"🟢 17:19 Відбій загрози артобстрілу в м. Харків та Харківська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16638,2022-07-02 17:40:49,1656772849,,,,,#Сумська_область,"🟢 17:40 Відбій тривоги в Сумська область.
Слідкуйте за подальшими повідомленнями."
16639,2022-07-02 17:52:36,1656773556,,,,,#Краматорський_район,"🟡 17:52  Відбій тривоги в Краматорський район.
Зверніть увагу, тривога ще триває у:
-Донецька область"
16640,2022-07-02 17:52:50,1656773570,,,,,#Донецька_область,"🟢 17:52 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
16641,2022-07-02 20:28:23,1656782903,,,,,#Харківська_область,"🔴 20:28 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
16642,2022-07-02 20:34:59,1656783299,,,,,#Харківська_область,"🟢 20:34 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
16643,2022-07-02 21:07:11,1656785231,,,,,#Одеська_область,"🔴 21:07 Повітряна тривога в Одеська область
Слідкуйте за подальшими повідомленнями."
16644,2022-07-02 21:34:14,1656786854,,,,,#Одеська_область,"🟢 21:34 Відбій тривоги в Одеська область.
Слідкуйте за подальшими повідомленнями."
16645,2022-07-02 22:23:08,1656789788,,,,,#м_Харків_та_Харківська_територіальна_громада,"🔴 22:23 Загроза артобстрілу!
Зараз у м. Харків та Харківська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
16646,2022-07-03 03:07:03,1656806823,,,,,#Харківська_область,"🔴 03:07 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
16647,2022-07-03 03:59:05,1656809945,,,,,#Харківська_область,"🟢 03:59 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
16648,2022-07-03 03:59:11,1656809951,,,,,#м_Харків_та_Харківська_територіальна_громада,"🟢 03:59 Відбій загрози артобстрілу в м. Харків та Харківська територіальна громада.
Слідкуйте за подальшими повідомленнями."
16649,2022-07-03 04:03:25,1656810205,,,,,#Миколаївська_область,"🔴 04:03 Повітряна тривога в Миколаївська область
Слідкуйте за подальшими повідомленнями."
16650,2022-07-03 04:04:08,1656810248,,,,,#Харківська_область,"🔴 04:04 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
16651,2022-07-03 04:05:20,1656810320,,,,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"🔴 04:05 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада
Слідкуйте за подальшими повідомленнями."
16652,2022-07-03 04:05:42,1656810342,,,,,#Кривоозерська_територіальна_громада,"🔴 04:05 Повітряна тривога в Кривоозерська територіальна громада
Слідкуйте за подальшими повідомленнями."
16653,2022-07-03 04:36:17,1656812177,,,,,#Черкаська_область,"🔴 04:36 Повітряна тривога в Черкаська область
Слідкуйте за подальшими повідомленнями."
16654,2022-07-03 04:37:05,1656812225,,,,,#Дніпропетровська_область,"🔴 04:37 Повітряна тривога в Дніпропетровська область
Слідкуйте за подальшими повідомленнями."
16655,2022-07-03 04:37:20,1656812240,,,,,#Запорізька_область,"🔴 04:37 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
16656,2022-07-03 04:38:19,1656812299,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🔴 04:38 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада
Слідкуйте за подальшими повідомленнями."
16657,2022-07-03 04:38:29,1656812309,,,,,#Кіровоградська_область,"🔴 04:38 Повітряна тривога в Кіровоградська область
Слідкуйте за подальшими повідомленнями."
16658,2022-07-03 04:39:39,1656812379,,,,,#Харківська_область,"🟢 04:39 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
16659,2022-07-03 04:56:04,1656813364,,,,,#Одеська_область,"🔴 04:56 Повітряна тривога в Одеська область
Слідкуйте за подальшими повідомленнями."
16660,2022-07-03 05:19:44,1656814784,,,,,#Дніпропетровська_область,"🟡 05:19  Відбій тривоги в Дніпропетровська область.
Зверніть увагу, тривога ще триває у:
-м. Кривий Ріг та Криворізька територіальна громада"
16661,2022-07-03 05:20:03,1656814803,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟢 05:20 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Слідкуйте за подальшими повідомленнями."
16662,2022-07-03 05:20:12,1656814812,,,,,#Черкаська_область,"🟢 05:20 Відбій тривоги в Черкаська область.
Слідкуйте за подальшими повідомленнями."
16663,2022-07-03 05:20:26,1656814826,,,,,#Запорізька_область,"🟢 05:20 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
16664,2022-07-03 05:21:01,1656814861,,,,,#Кіровоградська_область,"🟢 05:21 Відбій тривоги в Кіровоградська область.
Слідкуйте за подальшими повідомленнями."
16665,2022-07-03 05:22:21,1656814941,,,,,#Одеська_область,"🟢 05:22 Відбій тривоги в Одеська область.
Слідкуйте за подальшими повідомленнями."
16666,2022-07-03 05:23:59,1656815039,,,,,#Запорізька_область,"🔴 05:23 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
16667,2022-07-03 05:40:46,1656816046,,,,,#Запорізька_область,"🟢 05:40 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
