id,date,date_unixtime,edited,edited_unixtime,text_bold,text_plain,text_hashtag,text_string
27295,2022-10-01 04:13:12,1664586792,,,🔴 04:13 Повітряна тривога в Черкаська область,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
27296,2022-10-01 04:13:17,1664586797,,,🔴 04:13 Повітряна тривога в Полтавська область,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
27297,2022-10-01 04:13:35,1664586815,,,🔴 04:13 Повітряна тривога в Херсонська область,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27298,2022-10-01 04:13:58,1664586838,,,🔴 04:13 Повітряна тривога в Київська область,,#Київська_область,Слідкуйте за подальшими повідомленнями.
27299,2022-10-01 04:14:08,1664586848,,,🔴 04:14 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
27300,2022-10-01 04:14:09,1664586849,,,🔴 04:14 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27301,2022-10-01 04:14:50,1664586890,,,🔴 04:14 Повітряна тривога в Одеська область,,#Одеська_область,Слідкуйте за подальшими повідомленнями.
27302,2022-10-01 04:18:11,1664587091,,,🔴 04:18 Повітряна тривога в Арбузинська територіальна громада,,#Арбузинська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27303,2022-10-01 04:18:15,1664587095,,,🔴 04:18 Повітряна тривога в Житомирська область,,#Житомирська_область,Слідкуйте за подальшими повідомленнями.
27304,2022-10-01 04:18:31,1664587111,,,🔴 04:18 Повітряна тривога в Вінницька область,,#Вінницька_область,Слідкуйте за подальшими повідомленнями.
27305,2022-10-01 04:24:14,1664587454,,,🔴 04:24 Повітряна тривога в Запорізька область,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
27306,2022-10-01 04:26:43,1664587603,,,🔴 04:26 Повітряна тривога в Донецька область,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
27307,2022-10-01 04:28:15,1664587695,,,🔴 04:28 Повітряна тривога в Сумська область,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
27308,2022-10-01 04:43:24,1664588604,,,🟢 04:43 Відбій тривоги в м. Київ.,,#м_Київ,Слідкуйте за подальшими повідомленнями.
27309,2022-10-01 04:43:29,1664588609,,,🟢 04:43 Відбій тривоги в Вінницька область.,,#Вінницька_область,Слідкуйте за подальшими повідомленнями.
27310,2022-10-01 04:44:28,1664588668,,,🟢 04:44 Відбій тривоги в Житомирська область.,,#Житомирська_область,Слідкуйте за подальшими повідомленнями.
27311,2022-10-01 04:44:33,1664588673,,,🟢 04:44 Відбій тривоги в Черкаська область.,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
27312,2022-10-01 04:44:48,1664588688,,,🟢 04:44 Відбій тривоги в Київська область.,,#Київська_область,Слідкуйте за подальшими повідомленнями.
27313,2022-10-01 05:01:41,1664589701,,,🟢 05:01 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
27314,2022-10-01 05:01:46,1664589706,,,🟢 05:01 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
27315,2022-10-01 05:02:00,1664589720,,,🟢 05:02 Відбій тривоги в Дніпропетровська область.,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
27316,2022-10-01 05:03:07,1664589787,,,🟢 05:03 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
27317,2022-10-01 05:03:20,1664589800,,,🟡 05:03  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Арбузинська територіальна громада
- м. Вознесенськ та Вознесенська територіальна громада"
27318,2022-10-01 05:03:49,1664589829,,,🟢 05:03 Відбій тривоги в Херсонська область.,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27319,2022-10-01 05:03:50,1664589830,,,🟢 05:03 Відбій тривоги в Одеська область.,,#Одеська_область,Слідкуйте за подальшими повідомленнями.
27320,2022-10-01 05:05:38,1664589938,,,🟢 05:05 Відбій тривоги в Сумська область.,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
27321,2022-10-01 05:05:51,1664589951,,,🟢 05:05 Відбій тривоги в Арбузинська територіальна громада.,,#Арбузинська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27322,2022-10-01 05:11:03,1664590263,,,🟢 05:11 Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27323,2022-10-01 05:13:07,1664590387,,,🟢 05:13 Відбій тривоги в Донецька область.,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
27324,2022-10-01 06:22:19,1664594539,,,🟢 06:22 Відбій загрози артобстрілу в м. Нікополь та Нікопольська територіальна громада.,,#м_Нікополь_та_Нікопольська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27325,2022-10-01 09:10:02,1664604602,,,🔴 09:10 Повітряна тривога в Полтавська область,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
27326,2022-10-01 09:10:07,1664604607,,,🔴 09:10 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
27327,2022-10-01 09:10:07,1664604607,,,🔴 09:10 Повітряна тривога в Херсонська область,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27328,2022-10-01 09:10:14,1664604614,,,🔴 09:10 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
27329,2022-10-01 09:10:18,1664604618,,,🔴 09:10 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
27330,2022-10-01 09:13:50,1664604830,,,🔴 09:13 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27331,2022-10-01 09:37:46,1664606266,,,🟢 09:37 Відбій тривоги в Дніпропетровська область.,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
27332,2022-10-01 09:38:17,1664606297,,,🟢 09:38 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
27333,2022-10-01 09:38:20,1664606300,,,🟢 09:38 Відбій тривоги в Херсонська область.,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27334,2022-10-01 09:38:25,1664606305,,,🟢 09:38 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
27335,2022-10-01 09:43:40,1664606620,,,🟡 09:43  Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"Зверніть увагу, тривога ще триває у:
- Миколаївська область"
27336,2022-10-01 09:46:34,1664606794,,,🟢 09:46 Відбій тривоги в Миколаївська область.,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
27337,2022-10-01 12:45:59,1664617559,,,🔴 12:45 Повітряна тривога в Донецька область,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
27338,2022-10-01 14:02:58,1664622178,2022-11-18 10:18:23,1668759503,🟢 14:02 Відбій тривоги в Донецька область.,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
27339,2022-10-01 14:45:45,1664624745,,,🔴 14:45 Повітряна тривога в Донецька область,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
27340,2022-10-01 14:45:57,1664624757,,,🔴 14:45 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
27341,2022-10-01 14:46:55,1664624815,,,🔴 14:46 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
27342,2022-10-01 14:48:24,1664624904,,,🔴 14:48 Повітряна тривога в Полтавська область,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
27343,2022-10-01 14:48:50,1664624930,,,🔴 14:48 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
27344,2022-10-01 14:52:52,1664625172,,,🔴 14:52 Повітряна тривога в Сумська область,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
27345,2022-10-01 14:54:45,1664625285,,,🔴 14:54 Повітряна тривога в Запорізька область,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
27346,2022-10-01 14:55:21,1664625321,,,🔴 14:55 Повітряна тривога в Черкаська область,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
27347,2022-10-01 14:55:31,1664625331,,,🔴 14:55 Повітряна тривога в Херсонська область,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27348,2022-10-01 14:55:37,1664625337,,,🔴 14:55 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
27349,2022-10-01 15:20:16,1664626816,,,🔴 15:20 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27350,2022-10-01 15:23:12,1664626992,,,🔴 15:23 Загроза артобстрілу!,,#м_Нікополь_та_Нікопольська_територіальна_громада,"Зараз у м. Нікополь та Нікопольська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
27351,2022-10-01 15:24:25,1664627065,,,🟢 15:24 Відбій тривоги в Херсонська область.,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27352,2022-10-01 15:25:54,1664627154,,,🔴 15:25 Повітряна тривога в Херсонська область,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27353,2022-10-01 15:26:47,1664627207,,,🔴 15:26 Повітряна тривога в Одеська область,,#Одеська_область,Слідкуйте за подальшими повідомленнями.
27354,2022-10-01 15:45:35,1664628335,,,🔴 15:45 Повітряна тривога в м. Київ,,#м_Київ,Слідкуйте за подальшими повідомленнями.
27355,2022-10-01 15:45:46,1664628346,,,🔴 15:45 Повітряна тривога в Вінницька область,,#Вінницька_область,Слідкуйте за подальшими повідомленнями.
27356,2022-10-01 15:46:16,1664628376,,,🔴 15:46 Повітряна тривога в Житомирська область,,#Житомирська_область,Слідкуйте за подальшими повідомленнями.
27357,2022-10-01 15:47:01,1664628421,,,🔴 15:47 Повітряна тривога в Київська область,,#Київська_область,Слідкуйте за подальшими повідомленнями.
27358,2022-10-01 15:47:15,1664628435,,,🔴 15:47 Повітряна тривога в Чернігівська область,,#Чернігівська_область,Слідкуйте за подальшими повідомленнями.
27359,2022-10-01 16:11:38,1664629898,,,🔴 16:11 Повітряна тривога в Волинська область,,#Волинська_область,Слідкуйте за подальшими повідомленнями.
27360,2022-10-01 16:11:43,1664629903,,,🔴 16:11 Повітряна тривога в Хмельницька область,,#Хмельницька_область,Слідкуйте за подальшими повідомленнями.
27361,2022-10-01 16:12:34,1664629954,,,🔴 16:12 Повітряна тривога в Львівська область,,#Львівська_область,Слідкуйте за подальшими повідомленнями.
27362,2022-10-01 16:12:44,1664629964,,,🔴 16:12 Повітряна тривога в Івано-Франківська область,,#ІваноФранківська_область,Слідкуйте за подальшими повідомленнями.
27363,2022-10-01 16:12:51,1664629971,,,🔴 16:12 Повітряна тривога в Рівненська область,,#Рівненська_область,Слідкуйте за подальшими повідомленнями.
27364,2022-10-01 16:13:45,1664630025,,,🔴 16:13 Повітряна тривога в Чернівецька область,,#Чернівецька_область,Слідкуйте за подальшими повідомленнями.
27365,2022-10-01 16:14:15,1664630055,,,🔴 16:14 Повітряна тривога в Тернопільська область,,#Тернопільська_область,Слідкуйте за подальшими повідомленнями.
27366,2022-10-01 16:14:57,1664630097,,,🔴 16:14 Повітряна тривога в Закарпатська область,,#Закарпатська_область,Слідкуйте за подальшими повідомленнями.
27367,2022-10-01 16:23:14,1664630594,,,🟢 16:23 Відбій тривоги в м. Київ.,,#м_Київ,Слідкуйте за подальшими повідомленнями.
27368,2022-10-01 16:23:56,1664630636,,,🟢 16:23 Відбій тривоги в Дніпропетровська область.,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
27369,2022-10-01 16:24:05,1664630645,,,🟢 16:24 Відбій тривоги в Хмельницька область.,,#Хмельницька_область,Слідкуйте за подальшими повідомленнями.
27370,2022-10-01 16:24:07,1664630647,,,🟢 16:24 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
27371,2022-10-01 16:24:09,1664630649,,,🟢 16:24 Відбій тривоги в Вінницька область.,,#Вінницька_область,Слідкуйте за подальшими повідомленнями.
27372,2022-10-01 16:24:09,1664630649,,,🟢 16:24 Відбій тривоги в Житомирська область.,,#Житомирська_область,Слідкуйте за подальшими повідомленнями.
27373,2022-10-01 16:24:14,1664630654,,,🟢 16:24 Відбій тривоги в Херсонська область.,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27374,2022-10-01 16:24:20,1664630660,,,🟢 16:24 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
27375,2022-10-01 16:24:23,1664630663,,,🟢 16:24 Відбій тривоги в Київська область.,,#Київська_область,Слідкуйте за подальшими повідомленнями.
27376,2022-10-01 16:24:24,1664630664,,,🟢 16:24 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
27377,2022-10-01 16:24:43,1664630683,,,🟢 16:24 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
27378,2022-10-01 16:24:46,1664630686,,,🟢 16:24 Відбій тривоги в Черкаська область.,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
27379,2022-10-01 16:24:48,1664630688,,,🟢 16:24 Відбій тривоги в Одеська область.,,#Одеська_область,Слідкуйте за подальшими повідомленнями.
27380,2022-10-01 16:24:52,1664630692,,,🟢 16:24 Відбій тривоги в Донецька область.,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
27381,2022-10-01 16:25:07,1664630707,,,🟢 16:25 Відбій тривоги в Рівненська область.,,#Рівненська_область,Слідкуйте за подальшими повідомленнями.
27382,2022-10-01 16:25:17,1664630717,2022-12-05 14:28:42,1670243322,🟢 16:25 Відбій тривоги в Чернігівська область.,,#Чернігівська_область,Слідкуйте за подальшими повідомленнями.
27383,2022-10-01 16:25:44,1664630744,,,🟢 16:25 Відбій тривоги в Івано-Франківська область.,,#ІваноФранківська_область,Слідкуйте за подальшими повідомленнями.
27384,2022-10-01 16:25:46,1664630746,,,🟢 16:25 Відбій тривоги в Волинська область.,,#Волинська_область,Слідкуйте за подальшими повідомленнями.
27385,2022-10-01 16:25:57,1664630757,,,🟢 16:25 Відбій тривоги в Львівська область.,,#Львівська_область,Слідкуйте за подальшими повідомленнями.
27386,2022-10-01 16:26:28,1664630788,,,🟢 16:26 Відбій тривоги в Тернопільська область.,,#Тернопільська_область,Слідкуйте за подальшими повідомленнями.
27387,2022-10-01 16:29:04,1664630944,,,🟡 16:29  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- м. Вознесенськ та Вознесенська територіальна громада"
27388,2022-10-01 16:29:19,1664630959,,,🟢 16:29 Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27389,2022-10-01 16:30:00,1664631000,,,🟢 16:30 Відбій тривоги в Закарпатська область.,,#Закарпатська_область,Слідкуйте за подальшими повідомленнями.
27390,2022-10-01 16:35:41,1664631341,,,🟢 16:35 Відбій тривоги в Чернівецька область.,,#Чернівецька_область,Слідкуйте за подальшими повідомленнями.
27391,2022-10-01 17:02:59,1664632979,,,🟢 17:02 Відбій тривоги в Сумська область.,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
27392,2022-10-01 18:08:10,1664636890,,,🟢 18:08 Відбій загрози артобстрілу в м. Нікополь та Нікопольська територіальна громада.,,#м_Нікополь_та_Нікопольська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27393,2022-10-01 19:39:06,1664642346,,,🔴 19:39 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
27394,2022-10-01 19:40:12,1664642412,,,🔴 19:40 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27395,2022-10-01 19:43:56,1664642636,,,🔴 19:43 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27396,2022-10-01 19:44:10,1664642650,2022-11-20 09:55:03,1668930903,🔴 19:44 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
27397,2022-10-01 20:14:15,1664644455,,,🟡 20:14  Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"Зверніть увагу, тривога ще триває у:
- Миколаївська область"
27398,2022-10-01 20:17:07,1664644627,,,🟡 20:17  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
27399,2022-10-01 20:27:33,1664645253,2022-11-20 09:55:25,1668930925,🟢 20:27 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27400,2022-10-01 20:33:16,1664645596,,,🔴 20:33 Загроза артобстрілу!,,#м_Нікополь_та_Нікопольська_територіальна_громада,"Зараз у м. Нікополь та Нікопольська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
27401,2022-10-01 21:07:22,1664647642,,,🟢 21:07 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
27402,2022-10-02 00:12:48,1664658768,,,🔴 00:12 Повітряна тривога в Полтавська область,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
27403,2022-10-02 00:14:14,1664658854,,,🔴 00:14 Повітряна тривога в Чернігівська область,,#Чернігівська_область,Слідкуйте за подальшими повідомленнями.
27404,2022-10-02 00:14:19,1664658859,,,🔴 00:14 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
27405,2022-10-02 00:14:25,1664658865,,,🔴 00:14 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
27406,2022-10-02 00:15:19,1664658919,,,🔴 00:15 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
27407,2022-10-02 00:16:15,1664658975,,,🔴 00:16 Повітряна тривога в Сумська область,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
27408,2022-10-02 00:17:02,1664659022,,,🔴 00:17 Повітряна тривога в Донецька область,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
27409,2022-10-02 00:18:24,1664659104,,,🔴 00:18 Повітряна тривога в Запорізька область,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
27410,2022-10-02 00:21:23,1664659283,,,🔴 00:21 Повітряна тривога в Херсонська область,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27411,2022-10-02 00:21:46,1664659306,,,🔴 00:21 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27412,2022-10-02 00:50:23,1664661023,,,🔴 00:50 Повітряна тривога в Одеська область,,#Одеська_область,Слідкуйте за подальшими повідомленнями.
27413,2022-10-02 00:55:38,1664661338,,,🟢 00:55 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
27414,2022-10-02 00:56:38,1664661398,,,🟢 00:56 Відбій тривоги в Чернігівська область.,,#Чернігівська_область,Слідкуйте за подальшими повідомленнями.
27415,2022-10-02 00:58:29,1664661509,2022-11-20 09:56:13,1668930973,🟢 00:58 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
27416,2022-10-02 00:59:00,1664661540,,,🔴 00:59 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27417,2022-10-02 00:59:49,1664661589,,,🔴 00:59 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
27418,2022-10-02 01:02:28,1664661748,,,🟢 01:02 Відбій тривоги в Сумська область.,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
27419,2022-10-02 01:18:25,1664662705,,,🟢 01:18 Відбій тривоги в Одеська область.,,#Одеська_область,Слідкуйте за подальшими повідомленнями.
27420,2022-10-02 01:18:49,1664662729,,,🟢 01:18 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
27421,2022-10-02 01:19:18,1664662758,,,🟢 01:19 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
27422,2022-10-02 01:19:25,1664662765,,,🟡 01:19  Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"Зверніть увагу, тривога ще триває у:
- Миколаївська область"
27423,2022-10-02 01:19:28,1664662768,,,🟢 01:19 Відбій тривоги в Херсонська область.,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
27424,2022-10-02 01:20:47,1664662847,,,🟢 01:20 Відбій тривоги в Донецька область.,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
27425,2022-10-02 01:21:34,1664662894,,,🟡 01:21  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
27426,2022-10-02 01:24:26,1664663066,,,🟢 01:24 Відбій тривоги в Дніпропетровська область.,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
27427,2022-10-02 01:50:56,1664664656,,,🔴 01:50 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
27428,2022-10-02 02:14:29,1664666069,,,🔴 02:14 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
27429,2022-10-02 02:15:17,1664666117,,,🔴 02:15 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
27430,2022-10-02 02:32:43,1664667163,,,🔴 02:32 Повітряна тривога в Черкаська область,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
27431,2022-10-02 03:09:19,1664669359,,,🟢 03:09 Відбій тривоги в Дніпропетровська область.,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
27432,2022-10-02 03:10:06,1664669406,,,🟡 03:10  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
27433,2022-10-02 03:10:08,1664669408,,,🟢 03:10 Відбій тривоги в Черкаська область.,,#Черкаська_область,Слідкуйте за подальшими повідомленнями.
27434,2022-10-02 03:10:23,1664669423,,,🟢 03:10 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
27435,2022-10-02 03:14:38,1664669678,,,🟢 03:14 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27436,2022-10-02 03:49:34,1664671774,,,🔴 03:49 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
27437,2022-10-02 03:54:20,1664672060,,,🔴 03:54 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27438,2022-10-02 04:26:45,1664674005,,,🟡 04:26  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
27439,2022-10-02 04:30:16,1664674216,,,🟢 04:30 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27440,2022-10-02 06:21:12,1664680872,,,🔴 06:21 Повітряна тривога в м. Запоріжжя та Запорізька територіальна громада,,#м_Запоріжжя_та_Запорізька_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27441,2022-10-02 06:21:27,1664680887,,,🔴 06:21 Повітряна тривога в Запорізька область,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
27442,2022-10-02 06:41:16,1664682076,,,🟡 06:41  Відбій тривоги в Запорізька область.,,#Запорізька_область,"Зверніть увагу, тривога ще триває у:
- м. Запоріжжя та Запорізька територіальна громада"
27443,2022-10-02 06:43:46,1664682226,,,🟢 06:43 Відбій тривоги в м. Запоріжжя та Запорізька територіальна громада.,,#м_Запоріжжя_та_Запорізька_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27444,2022-10-02 06:48:08,1664682488,,,🟢 06:48 Відбій загрози артобстрілу в м. Нікополь та Нікопольська територіальна громада.,,#м_Нікополь_та_Нікопольська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
27445,2022-10-02 08:52:58,1664689978,,,🔴 08:52 Повітряна тривога в Краматорський район,,#Краматорський_район,Слідкуйте за подальшими повідомленнями.
