id,date,date_unixtime,edited,edited_unixtime,text_bold,text_plain,text_hashtag,text_string
23639,2022-09-01 04:46:02,1661996762,,,🟢 04:46 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23640,2022-09-01 04:49:21,1661996961,,,🟢 04:49 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23641,2022-09-01 04:55:13,1661997313,,,🟢 04:55 Відбій тривоги в Донецька область.,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
23642,2022-09-01 05:24:15,1661999055,,,🔴 05:24 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23643,2022-09-01 05:52:16,1662000736,,,🟢 05:52 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23644,2022-09-01 06:17:24,1662002244,,,🔴 06:17 Повітряна тривога в Запорізька область,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23645,2022-09-01 06:18:33,1662002313,,,🟢 06:18 Відбій загрози артобстрілу в м. Нікополь та Нікопольська територіальна громада.,,#м_Нікополь_та_Нікопольська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23646,2022-09-01 06:29:06,1662002946,,,🔴 06:29 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23647,2022-09-01 06:31:28,1662003088,,,🔴 06:31 Повітряна тривога в Херсонська область,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
23648,2022-09-01 06:38:56,1662003536,,,🔴 06:38 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
23649,2022-09-01 07:00:04,1662004804,,,🟢 07:00 Відбій тривоги в Миколаївська область.,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23650,2022-09-01 07:04:17,1662005057,,,🔴 07:04 Загроза артобстрілу!,,#м_Нікополь_та_Нікопольська_територіальна_громада,"Зараз у м. Нікополь та Нікопольська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
23651,2022-09-01 07:24:42,1662006282,,,🟢 07:24 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23652,2022-09-01 07:25:11,1662006311,,,🟢 07:25 Відбій тривоги в Херсонська область.,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
23653,2022-09-01 07:29:21,1662006561,,,🟢 07:29 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
23654,2022-09-01 10:47:31,1662018451,,,🔴 10:47 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23655,2022-09-01 10:48:31,1662018511,,,🔴 10:48 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23656,2022-09-01 10:51:52,1662018712,,,🔴 10:51 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23657,2022-09-01 11:14:28,1662020068,,,🟡 11:14  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада
- м. Вознесенськ та Вознесенська територіальна громада"
23658,2022-09-01 11:17:06,1662020226,,,🟢 11:17 Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23659,2022-09-01 11:45:42,1662021942,,,🟢 11:45 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23660,2022-09-01 12:00:12,1662022812,,,🔴 12:00 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23661,2022-09-01 12:02:16,1662022936,,,🔴 12:02 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23662,2022-09-01 12:03:05,1662022985,,,🟢 12:03 Відбій загрози артобстрілу в м. Нікополь та Нікопольська територіальна громада.,,#м_Нікополь_та_Нікопольська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23663,2022-09-01 12:15:30,1662023730,,,🔴 12:15 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
23664,2022-09-01 12:38:16,1662025096,,,🟢 12:38 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
23665,2022-09-01 12:45:41,1662025541,,,🟡 12:45  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
23666,2022-09-01 12:47:05,1662025625,,,🟢 12:47 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23667,2022-09-01 13:10:17,1662027017,,,🔴 13:10 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23668,2022-09-01 13:12:29,1662027149,,,🔴 13:12 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23669,2022-09-01 13:45:36,1662029136,,,🟡 13:45  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
23670,2022-09-01 13:52:34,1662029554,,,🟢 13:52 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23671,2022-09-01 13:52:41,1662029561,,,🔴 13:52 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23672,2022-09-01 13:54:44,1662029684,,,🔴 13:54 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23673,2022-09-01 13:55:12,1662029712,,,🔴 13:55 Повітряна тривога в м. Южноукраїнськ та Южноукраїнська територіальна громада,,#м_Южноукраїнськ_та_Южноукраїнська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23674,2022-09-01 14:08:33,1662030513,,,🔴 14:08 Повітряна тривога в Полтавська область,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
23675,2022-09-01 14:09:16,1662030556,,,🔴 14:09 Повітряна тривога в Чернігівська область,,#Чернігівська_область,Слідкуйте за подальшими повідомленнями.
23676,2022-09-01 14:10:35,1662030635,,,🔴 14:10 Повітряна тривога в Сумська область,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
23677,2022-09-01 14:30:17,1662031817,,,🟡 14:30  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада
- м. Южноукраїнськ та Южноукраїнська територіальна громада"
23678,2022-09-01 14:30:25,1662031825,,,🟢 14:30 Відбій тривоги в м. Южноукраїнськ та Южноукраїнська територіальна громада.,,#м_Южноукраїнськ_та_Южноукраїнська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23679,2022-09-01 14:31:59,1662031919,,,🟢 14:31 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23680,2022-09-01 14:32:15,1662031935,,,🟢 14:32 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
23681,2022-09-01 14:33:21,1662032001,,,🟢 14:33 Відбій тривоги в Чернігівська область.,,#Чернігівська_область,Слідкуйте за подальшими повідомленнями.
23682,2022-09-01 14:37:05,1662032225,,,🟢 14:37 Відбій тривоги в Сумська область.,,#Сумська_область,Слідкуйте за подальшими повідомленнями.
23683,2022-09-01 16:41:19,1662039679,,,🔴 16:41 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23684,2022-09-01 16:47:25,1662040045,,,🔴 16:47 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23685,2022-09-01 17:15:20,1662041720,,,🟡 17:15  Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,"Зверніть увагу, тривога ще триває у:
- Миколаївська область"
23686,2022-09-01 17:42:02,1662043322,,,🟢 17:42 Відбій тривоги в Миколаївська область.,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23687,2022-09-01 18:04:57,1662044697,,,🔴 18:04 Повітряна тривога в Запорізька область,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23688,2022-09-01 18:26:49,1662046009,,,🟢 18:26 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23689,2022-09-01 18:55:47,1662047747,,,🔴 18:55 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23690,2022-09-01 18:57:33,1662047853,,,🔴 18:57 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23691,2022-09-01 19:20:04,1662049204,,,🔴 19:20 Загроза артобстрілу!,,#м_Нікополь_та_Нікопольська_територіальна_громада,"Зараз у м. Нікополь та Нікопольська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
23692,2022-09-01 19:33:53,1662050033,,,🟡 19:33  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
23693,2022-09-01 20:35:04,1662053704,,,🟢 20:35 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23694,2022-09-01 21:02:36,1662055356,,,🔴 21:02 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23695,2022-09-01 21:24:07,1662056647,,,🟢 21:24 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23696,2022-09-01 21:33:03,1662057183,,,🔴 21:33 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23697,2022-09-01 21:41:45,1662057705,,,🔴 21:41 Загроза артобстрілу!,,#м_Харків_та_Харківська_територіальна_громада,"Зараз у м. Харків та Харківська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
23698,2022-09-01 22:01:05,1662058865,,,🟢 22:01 Відбій загрози артобстрілу в м. Харків та Харківська територіальна громада.,,#м_Харків_та_Харківська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23699,2022-09-01 22:01:16,1662058876,,,🟢 22:01 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23700,2022-09-01 22:13:17,1662059597,,,🔴 22:13 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23701,2022-09-01 22:33:59,1662060839,,,🟢 22:33 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23702,2022-09-01 23:59:59,1662065999,,,🔴 23:59 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23703,2022-09-02 00:11:52,1662066712,,,🔴 00:11 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
23704,2022-09-02 00:18:30,1662067110,,,🟢 00:18 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23705,2022-09-02 00:18:36,1662067116,,,🟢 00:18 Відбій тривоги в Дніпропетровська область.,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
23706,2022-09-02 00:38:14,1662068294,,,🔴 00:38 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23707,2022-09-02 00:38:36,1662068316,,,🔴 00:38 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23708,2022-09-02 00:40:12,1662068412,,,🔴 00:40 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
23709,2022-09-02 00:41:20,1662068480,,,🔴 00:41 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23710,2022-09-02 00:47:57,1662068877,,,🔴 00:47 Повітряна тривога в Полтавська область,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
23711,2022-09-02 00:49:04,1662068944,,,🔴 00:49 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23712,2022-09-02 00:49:06,1662068946,,,🔴 00:49 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
23713,2022-09-02 00:55:11,1662069311,,,🔴 00:55 Повітряна тривога в Запорізька область,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23714,2022-09-02 00:58:24,1662069504,,,🔴 00:58 Повітряна тривога в Донецька область,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
23715,2022-09-02 01:00:05,1662069605,,,🟢 01:00 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
23716,2022-09-02 01:01:17,1662069677,,,🟡 01:01  Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"Зверніть увагу, тривога ще триває у:
- Миколаївська область"
23717,2022-09-02 01:01:53,1662069713,,,🟡 01:01  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
23718,2022-09-02 01:02:12,1662069732,2022-12-15 14:29:28,1671107368,🟢 01:02 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23719,2022-09-02 01:17:48,1662070668,2022-12-15 14:29:21,1671107361,🟢 01:17 Відбій тривоги в Полтавська область.,,#Полтавська_область,Слідкуйте за подальшими повідомленнями.
23720,2022-09-02 01:19:01,1662070741,,,🟢 01:19 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23721,2022-09-02 01:19:59,1662070799,,,🟢 01:19 Відбій тривоги в Донецька область.,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
23722,2022-09-02 01:20:44,1662070844,,,🔴 01:20 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23723,2022-09-02 01:21:00,1662070860,,,🟢 01:21 Відбій тривоги в Дніпропетровська область.,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
23724,2022-09-02 01:21:08,1662070868,,,🟢 01:21 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23725,2022-09-02 01:22:22,1662070942,,,🔴 01:22 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23726,2022-09-02 01:45:57,1662072357,,,🟡 01:45  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
23727,2022-09-02 01:48:19,1662072499,,,🟢 01:48 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23728,2022-09-02 02:25:08,1662074708,,,🔴 02:25 Повітряна тривога в Запорізька область,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23729,2022-09-02 02:30:22,1662075022,,,🔴 02:30 Повітряна тривога в Донецька область,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
23730,2022-09-02 02:30:35,1662075035,,,🔴 02:30 Повітряна тривога в Харківська область,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23731,2022-09-02 02:30:36,1662075036,,,🔴 02:30 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
23732,2022-09-02 02:44:52,1662075892,,,🔴 02:44 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23733,2022-09-02 02:51:00,1662076260,,,🟢 02:51 Відбій тривоги в Дніпропетровська область.,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
23734,2022-09-02 02:53:10,1662076390,,,🔴 02:53 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23735,2022-09-02 02:54:55,1662076495,,,🟢 02:54 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23736,2022-09-02 02:59:39,1662076779,,,🟡 02:59  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
23737,2022-09-02 03:01:27,1662076887,,,🔴 03:01 Повітряна тривога в Харківський район,,#Харківський_район,Слідкуйте за подальшими повідомленнями.
23738,2022-09-02 03:04:42,1662077082,,,🟢 03:04 Відбій тривоги в Донецька область.,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
23739,2022-09-02 03:04:52,1662077092,,,🟢 03:04 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23740,2022-09-02 04:00:08,1662080408,,,🔴 04:00 Повітряна тривога в Запорізька область,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23741,2022-09-02 04:03:19,1662080599,,,🔴 04:03 Повітряна тривога в Дніпропетровська область,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
23742,2022-09-02 04:05:29,1662080729,,,🔴 04:05 Повітряна тривога в Кіровоградська область,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
23743,2022-09-02 04:08:57,1662080937,,,🟡 04:08  Відбій тривоги в Харківський район.,,#Харківський_район,"Зверніть увагу, тривога ще триває у:
- Харківська область"
23744,2022-09-02 04:10:31,1662081031,,,🔴 04:10 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23745,2022-09-02 04:12:52,1662081172,,,🔴 04:12 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23746,2022-09-02 04:14:09,1662081249,,,🟢 04:14 Відбій тривоги в Дніпропетровська область.,,#Дніпропетровська_область,Слідкуйте за подальшими повідомленнями.
23747,2022-09-02 04:15:17,1662081317,,,🟢 04:15 Відбій тривоги в Кіровоградська область.,,#Кіровоградська_область,Слідкуйте за подальшими повідомленнями.
23748,2022-09-02 04:34:51,1662082491,,,🟢 04:34 Відбій тривоги в Запорізька область.,,#Запорізька_область,Слідкуйте за подальшими повідомленнями.
23749,2022-09-02 04:35:36,1662082536,,,🟡 04:35  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
23750,2022-09-02 04:39:43,1662082783,,,🟢 04:39 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23751,2022-09-02 04:50:34,1662083434,,,🟢 04:50 Відбій тривоги в Харківська область.,,#Харківська_область,Слідкуйте за подальшими повідомленнями.
23752,2022-09-02 05:43:50,1662086630,,,🟢 05:43 Відбій загрози артобстрілу в м. Нікополь та Нікопольська територіальна громада.,,#м_Нікополь_та_Нікопольська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23753,2022-09-02 07:27:20,1662092840,,,🔴 07:27 Повітряна тривога в Миколаївська область,,#Миколаївська_область,Слідкуйте за подальшими повідомленнями.
23754,2022-09-02 07:29:38,1662092978,,,🔴 07:29 Повітряна тривога в Херсонська область,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
23755,2022-09-02 07:29:55,1662092995,,,🔴 07:29 Повітряна тривога в Кривоозерська територіальна громада,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23756,2022-09-02 07:55:42,1662094542,,,🔴 07:55 Повітряна тривога в Донецька область,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
23757,2022-09-02 08:11:09,1662095469,,,🟢 08:11 Відбій тривоги в Херсонська область.,,#Херсонська_область,Слідкуйте за подальшими повідомленнями.
23758,2022-09-02 08:11:26,1662095486,,,🟡 08:11  Відбій тривоги в Миколаївська область.,,#Миколаївська_область,"Зверніть увагу, тривога ще триває у:
- Кривоозерська територіальна громада"
23759,2022-09-02 08:13:09,1662095589,,,🟢 08:13 Відбій тривоги в Кривоозерська територіальна громада.,,#Кривоозерська_територіальна_громада,Слідкуйте за подальшими повідомленнями.
23760,2022-09-02 08:17:31,1662095851,,,🟢 08:17 Відбій тривоги в Донецька область.,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
23761,2022-09-02 09:17:52,1662099472,,,🔴 09:17 Повітряна тривога в Донецька область,,#Донецька_область,Слідкуйте за подальшими повідомленнями.
