id,date,date_unixtime,edited,edited_unixtime,text_bold,text_plain,text_hashtag,text_string
8322,2022-05-01 15:04:37,1651406677,,,,,#Полтавська_область,"🟢 15:04 Відбій тривоги в Полтавська область.
Слідкуйте за подальшими повідомленнями."
8323,2022-05-01 15:04:38,1651406678,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟢 15:04 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Слідкуйте за подальшими повідомленнями."
8324,2022-05-01 15:06:11,1651406771,,,,,#Запорізька_область,"🟢 15:06 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
8325,2022-05-01 15:10:37,1651407037,,,,,#Харківська_область,"🟢 15:10 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
8326,2022-05-01 15:11:19,1651407079,,,,,#Донецька_область,"🟢 15:11 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
8327,2022-05-02 01:51:13,1651445473,2022-11-13 12:16:09,1668334569,,,#Дніпропетровська_область,"🔴 01:51 Повітряна тривога в Дніпропетровська область
Слідкуйте за подальшими повідомленнями."
8328,2022-05-02 01:52:02,1651445522,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🔴 01:51 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада
Слідкуйте за подальшими повідомленнями."
8329,2022-05-02 01:54:42,1651445682,,,,,#Запорізька_область,"🔴 01:54 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
8330,2022-05-02 01:57:05,1651445825,,,,,#Харківська_область,"🔴 01:57 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
8331,2022-05-02 01:58:18,1651445898,,,,,#Полтавська_область,"🔴 01:58 Повітряна тривога в Полтавська область
Слідкуйте за подальшими повідомленнями."
8332,2022-05-02 01:59:14,1651445954,,,,,#Донецька_область,"🔴 01:59 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
8333,2022-05-02 02:05:23,1651446323,,,,,#Кіровоградська_область,"🔴 02:05 Повітряна тривога в Кіровоградська область
Слідкуйте за подальшими повідомленнями."
8334,2022-05-02 02:23:33,1651447413,,,,,#Донецька_область,"🟢 02:23 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
8335,2022-05-02 02:26:05,1651447565,,,,,#Полтавська_область,"🟢 02:26 Відбій тривоги в Полтавська область.
Слідкуйте за подальшими повідомленнями."
8336,2022-05-02 02:27:21,1651447641,,,,,#Дніпропетровська_область,"🟡 02:27  Відбій тривоги в Дніпропетровська область.
Зверніть увагу, тривога ще триває у:
-м. Кривий Ріг та Криворізька територіальна громада"
8337,2022-05-02 02:27:48,1651447668,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟢 02:27 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Слідкуйте за подальшими повідомленнями."
8338,2022-05-02 02:28:06,1651447686,,,,,#Харківська_область,"🟢 02:28 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
8339,2022-05-02 02:28:34,1651447714,,,,,#Запорізька_область,"🟢 02:28 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
8340,2022-05-02 02:28:39,1651447719,2022-12-03 12:57:09,1670065029,,,#Кіровоградська_область,"🟢 02:28 Відбій тривоги в Кіровоградська область.
Слідкуйте за подальшими повідомленнями."
8341,2022-05-02 03:00:03,1651449603,2022-12-03 12:57:07,1670065027,,,#Харківська_область,"🔴 03:00 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
8342,2022-05-02 03:01:23,1651449683,,,,,#Полтавська_область,"🔴 03:01 Повітряна тривога в Полтавська область
Слідкуйте за подальшими повідомленнями."
8343,2022-05-02 03:21:19,1651450879,,,,,#Полтавська_область,"🟢 03:21 Відбій тривоги в Полтавська область.
Слідкуйте за подальшими повідомленнями."
8344,2022-05-02 03:21:59,1651450919,,,,,#Харківська_область,"🟢 03:21 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
8345,2022-05-02 04:59:17,1651456757,,,,,#Донецька_область,"🔴 04:59 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
8346,2022-05-02 05:00:26,1651456826,,,,,#Харківська_область,"🔴 05:00 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
8347,2022-05-02 05:01:59,1651456919,2022-12-26 17:56:06,1672070166,,,#Дніпропетровська_область,"🔴 05:01 Повітряна тривога в Дніпропетровська область
Слідкуйте за подальшими повідомленнями."
8348,2022-05-02 05:02:38,1651456958,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🔴 05:02 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада
Слідкуйте за подальшими повідомленнями."
8349,2022-05-02 05:03:25,1651457005,,,,,#Запорізька_область,"🔴 05:03 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
8350,2022-05-02 06:03:58,1651460638,,,,,#Дніпропетровська_область,"🟡 06:03  Відбій тривоги в Дніпропетровська область.
Зверніть увагу, тривога ще триває у:
-м. Кривий Ріг та Криворізька територіальна громада"
8351,2022-05-02 06:04:29,1651460669,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟢 06:04 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Слідкуйте за подальшими повідомленнями."
8352,2022-05-02 06:05:29,1651460729,,,,,#Харківська_область,"🟢 06:05 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
8353,2022-05-02 06:05:51,1651460751,,,,,#Запорізька_область,"🟢 06:05 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
8354,2022-05-02 06:20:33,1651461633,,,,,#Донецька_область,"🟢 06:20 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
8355,2022-05-02 06:42:56,1651462976,,,,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"🔴 06:42 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада
Слідкуйте за подальшими повідомленнями."
8356,2022-05-02 06:42:56,1651462976,,,,,#Одеська_область,"🔴 06:42 Повітряна тривога в Одеська область
Слідкуйте за подальшими повідомленнями."
8357,2022-05-02 06:45:38,1651463138,,,,,#Миколаївська_область,"🔴 06:45 Повітряна тривога в Миколаївська область
Слідкуйте за подальшими повідомленнями."
8358,2022-05-02 06:52:52,1651463572,2022-11-20 10:01:42,1668931302,,,#Арбузинська_територіальна_громада,"🔴 06:52 Загроза артобстрілу!
Зараз у Арбузинська територіальна громада артилерійський обстріл.
Пройдіть в укриття!"
8359,2022-05-02 06:53:46,1651463626,,,,,#Арбузинська_територіальна_громада,"🟡 06:53 Відбій загрози артобстрілу в Арбузинська територіальна громада
Зверніть увагу, тривога ще триває у:
-Миколаївська область"
8360,2022-05-02 07:05:13,1651464313,,,,,#Одеська_область,"🟢 07:05 Відбій тривоги в Одеська область.
Слідкуйте за подальшими повідомленнями."
8361,2022-05-02 07:25:11,1651465511,,,,,#Миколаївська_область,"🟡 07:25  Відбій тривоги в Миколаївська область.
Зверніть увагу, тривога ще триває у:
-м. Вознесенськ та Вознесенська територіальна громада"
8362,2022-05-02 07:25:20,1651465520,,,,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"🟢 07:25 Відбій тривоги в м. Вознесенськ та Вознесенська територіальна громада.
Слідкуйте за подальшими повідомленнями."
8363,2022-05-02 08:13:30,1651468410,,,,,#Дніпропетровська_область,"🔴 08:13 Повітряна тривога в Дніпропетровська область
Слідкуйте за подальшими повідомленнями."
8364,2022-05-02 08:20:01,1651468801,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🔴 08:19 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада
Слідкуйте за подальшими повідомленнями."
8365,2022-05-02 08:21:30,1651468890,,,,,#Дніпропетровська_область,"🟡 08:21  Відбій тривоги в Дніпропетровська область.
Зверніть увагу, тривога ще триває у:
-м. Кривий Ріг та Криворізька територіальна громада"
8366,2022-05-02 08:22:11,1651468931,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟢 08:22 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Слідкуйте за подальшими повідомленнями."
8367,2022-05-02 08:24:24,1651469064,,,,,#Краматорський_район,"🔴 08:24 Повітряна тривога в Краматорський район
Слідкуйте за подальшими повідомленнями."
8368,2022-05-02 08:25:03,1651469103,2022-11-11 21:12:09,1668193929,,,#м_Дніпро_та_Дніпровська_територіальна_громада,"🔴 08:25 Повітряна тривога в м. Дніпро та Дніпровська територіальна громада
Слідкуйте за подальшими повідомленнями."
8369,2022-05-02 08:26:22,1651469182,,,,,#Донецька_область,"🔴 08:26 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
8370,2022-05-02 08:26:48,1651469208,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🔴 08:26 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада
Слідкуйте за подальшими повідомленнями."
8371,2022-05-02 08:27:36,1651469256,,,,,#Дніпропетровська_область,"🔴 08:27 Повітряна тривога в Дніпропетровська область
Слідкуйте за подальшими повідомленнями."
8372,2022-05-02 08:29:56,1651469396,,,,,#м_Дніпро_та_Дніпровська_територіальна_громада,"🟡 08:29  Відбій тривоги в м. Дніпро та Дніпровська територіальна громада.
Зверніть увагу, тривога ще триває у:
-Дніпропетровська область"
8373,2022-05-02 08:29:58,1651469398,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟡 08:29  Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Зверніть увагу, тривога ще триває у:
-Дніпропетровська область"
8374,2022-05-02 08:30:07,1651469407,,,,,#Дніпропетровська_область,"🟢 08:30 Відбій тривоги в Дніпропетровська область.
Слідкуйте за подальшими повідомленнями."
8375,2022-05-02 08:40:36,1651470036,,,,,#Донецька_область,"🟡 08:40  Відбій тривоги в Донецька область.
Зверніть увагу, тривога ще триває у:
-Краматорський район"
8376,2022-05-02 08:40:41,1651470041,,,,,#Краматорський_район,"🟢 08:40 Відбій тривоги в Краматорський район.
Слідкуйте за подальшими повідомленнями."
8377,2022-05-02 08:43:44,1651470224,,,,,#Великоновосілківська_територіальна_громада,"🔴 08:43 Повітряна тривога в Великоновосілківська територіальна громада
Слідкуйте за подальшими повідомленнями."
8378,2022-05-02 09:10:58,1651471858,,,,,#Бахмутський_район,"🔴 09:10 Повітряна тривога в Бахмутський район
Слідкуйте за подальшими повідомленнями."
8379,2022-05-02 09:23:54,1651472634,,,,,#Авдіївська_територіальна_громада,"🔴 09:23 Повітряна тривога в Авдіївська територіальна громада
Слідкуйте за подальшими повідомленнями."
8380,2022-05-02 09:24:12,1651472652,,,,,#Курахівська_територіальна_громада,"🔴 09:24 Повітряна тривога в Курахівська територіальна громада
Слідкуйте за подальшими повідомленнями."
8381,2022-05-02 09:36:26,1651473386,,,,,#Курахівська_територіальна_громада,"🟢 09:36 Відбій тривоги в Курахівська територіальна громада.
Слідкуйте за подальшими повідомленнями."
8382,2022-05-02 09:36:32,1651473392,,,,,#Авдіївська_територіальна_громада,"🟢 09:36 Відбій тривоги в Авдіївська територіальна громада.
Слідкуйте за подальшими повідомленнями."
8383,2022-05-02 09:36:35,1651473395,,,,,#Великоновосілківська_територіальна_громада,"🟢 09:36 Відбій тривоги в Великоновосілківська територіальна громада.
Слідкуйте за подальшими повідомленнями."
8384,2022-05-02 10:27:48,1651476468,,,,,#Донецька_область,"🔴 10:27 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
8385,2022-05-02 11:27:49,1651480069,,,,,#Донецька_область,"🟡 11:27  Відбій тривоги в Донецька область.
Зверніть увагу, тривога ще триває у:
-Бахмутський район"
8386,2022-05-02 11:27:59,1651480079,,,,,#Бахмутський_район,"🟢 11:27 Відбій тривоги в Бахмутський район.
Слідкуйте за подальшими повідомленнями."
8387,2022-05-02 11:49:02,1651481342,,,,,#Краматорський_район,"🔴 11:48 Повітряна тривога в Краматорський район
Слідкуйте за подальшими повідомленнями."
8388,2022-05-02 11:52:04,1651481524,,,,,#Харківська_область,"🔴 11:52 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
8389,2022-05-02 12:00:51,1651482051,,,,,#Донецька_область,"🔴 12:00 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
8390,2022-05-02 12:28:07,1651483687,,,,,#Краматорський_район,"🟡 12:28  Відбій тривоги в Краматорський район.
Зверніть увагу, тривога ще триває у:
-Донецька область"
8391,2022-05-02 12:30:27,1651483827,,,,,#Харківська_область,"🟢 12:30 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
8392,2022-05-02 12:31:12,1651483872,,,,,#Донецька_область,"🟢 12:31 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
8393,2022-05-02 13:12:33,1651486353,,,,,#Полтавська_область,"🔴 13:12 Повітряна тривога в Полтавська область
Слідкуйте за подальшими повідомленнями."
8394,2022-05-02 13:14:26,1651486466,,,,,#Харківська_область,"🔴 13:14 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
8395,2022-05-02 13:23:15,1651486995,,,,,#Харківська_область,"🟢 13:23 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
8396,2022-05-02 13:23:18,1651486998,,,,,#Полтавська_область,"🟢 13:23 Відбій тривоги в Полтавська область.
Слідкуйте за подальшими повідомленнями."
8397,2022-05-02 16:33:53,1651498433,,,,,#Дніпропетровська_область,"🔴 16:33 Повітряна тривога в Дніпропетровська область
Слідкуйте за подальшими повідомленнями."
8398,2022-05-02 16:34:27,1651498467,,,,,#Запорізька_область,"🔴 16:34 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
8399,2022-05-02 16:34:47,1651498487,,,,,#Донецька_область,"🔴 16:34 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
8400,2022-05-02 16:35:07,1651498507,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🔴 16:35 Повітряна тривога в м. Кривий Ріг та Криворізька територіальна громада
Слідкуйте за подальшими повідомленнями."
8401,2022-05-02 16:37:26,1651498646,,,,,#Харківська_область,"🔴 16:37 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
8402,2022-05-02 16:53:19,1651499599,,,,,#Харківський_район,"🔴 16:53 Повітряна тривога в Харківський район
Слідкуйте за подальшими повідомленнями."
8403,2022-05-02 16:58:51,1651499931,,,,,#Донецька_область,"🟢 16:58 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
8404,2022-05-02 16:59:27,1651499967,,,,,#Дніпропетровська_область,"🟡 16:59  Відбій тривоги в Дніпропетровська область.
Зверніть увагу, тривога ще триває у:
-м. Кривий Ріг та Криворізька територіальна громада"
8405,2022-05-02 16:59:46,1651499986,,,,,#м_Кривий_Ріг_та_Криворізька_територіальна_громада,"🟢 16:59 Відбій тривоги в м. Кривий Ріг та Криворізька територіальна громада.
Слідкуйте за подальшими повідомленнями."
8406,2022-05-02 17:00:39,1651500039,,,,,#Харківський_район,"🟡 17:00  Відбій тривоги в Харківський район.
Зверніть увагу, тривога ще триває у:
-Харківська область"
8407,2022-05-02 17:01:08,1651500068,,,,,#Запорізька_область,"🟢 17:01 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
8408,2022-05-02 17:21:16,1651501276,,,,,#Харківська_область,"🟢 17:21 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
8409,2022-05-02 17:23:56,1651501436,,,,,#м_Миколаїв_та_Миколаївська_територіальна_громада,"🔴 17:23 Повітряна тривога в м. Миколаїв та Миколаївська територіальна громада
Слідкуйте за подальшими повідомленнями."
8410,2022-05-02 17:35:39,1651502139,,,,,#Запорізька_область,"🔴 17:35 Повітряна тривога в Запорізька область
Слідкуйте за подальшими повідомленнями."
8411,2022-05-02 17:42:27,1651502547,,,,,#Донецька_область,"🔴 17:42 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
8412,2022-05-02 17:47:34,1651502854,,,,,#Харківська_область,"🔴 17:47 Повітряна тривога в Харківська область
Слідкуйте за подальшими повідомленнями."
8413,2022-05-02 18:22:09,1651504929,,,,,#Харківська_область,"🟢 18:22 Відбій тривоги в Харківська область.
Слідкуйте за подальшими повідомленнями."
8414,2022-05-02 18:22:12,1651504932,,,,,#Запорізька_область,"🟢 18:22 Відбій тривоги в Запорізька область.
Слідкуйте за подальшими повідомленнями."
8415,2022-05-02 18:25:48,1651505148,,,,,#Донецька_область,"🟢 18:25 Відбій тривоги в Донецька область.
Слідкуйте за подальшими повідомленнями."
8416,2022-05-02 18:27:32,1651505252,,,,,#м_Миколаїв_та_Миколаївська_територіальна_громада,"🟢 18:27 Відбій тривоги в м. Миколаїв та Миколаївська територіальна громада.
Слідкуйте за подальшими повідомленнями."
8417,2022-05-02 18:35:02,1651505702,,,,,#Одеська_область,"🔴 18:34 Повітряна тривога в Одеська область
Слідкуйте за подальшими повідомленнями."
8418,2022-05-02 18:38:13,1651505893,,,,,#м_Вознесенськ_та_Вознесенська_територіальна_громада,"🔴 18:38 Повітряна тривога в м. Вознесенськ та Вознесенська територіальна громада
Слідкуйте за подальшими повідомленнями."
8419,2022-05-02 18:40:41,1651506041,,,,,#Донецька_область,"🔴 18:40 Повітряна тривога в Донецька область
Слідкуйте за подальшими повідомленнями."
